Id,Label,timeset,d3,d2,d1,d0,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
15.368,15.368,,Discplined Entrepreneurshp Lab,0,false,15,0,0,0,0,0,0,0
15.369,15.369,,Corporate Entrepreneurship,0.5,false,15,2,1,3,1,1,1,2
15.372,15.372,,Experimental Innovation Lab,0,false,15,0,0,0,0,0,0,0
15.374,15.374,,Innovation-Driven Advantage,0,false,15,0,0,0,0,0,0,0
MAS.665,MAS.665,,Development Ventures,0,false,MAS,1,0,1,0,0,0,0
MAS.664,MAS.664,,Media Ventures,0,false,MAS,0,0,0,0,0,0,0
15.3781,15.3781,,Building an Entrepren Venture,0,false,15,1,0,1,0,0,0,0
15.385,15.385,,Sustain Innov & Entrprneurshp,0,false,15,0,0,0,0,0,0,0
15.386,15.386,,Managing in Adversity,0,false,15,0,0,0,0,0,0,0
15.387,15.387,,Entrepreneurial Sales,0,false,15,0,0,0,0,0,0,0
15.389,15.389,,Global Entrepreneurship Lab,0,false,15,0,0,0,0,0,0,0
15.3901,15.3901,,New Enterprises,1.333333,false,15,0,2,2,1,1,1,0
15.392,15.392,,Scaling Entrepren Ventures,0,false,15,2,0,2,0,0,0,0
15.393,15.393,,Nuts and Bolts of New Ventures,0,false,15,0,0,0,0,0,0,0
15.394,15.394,,Dilemmas Founding New Ventures,0,false,15,0,0,0,0,0,0,0
15.3941,15.3941,,Dilemmas Founding New Ventures,0,true,15,0,0,0,0,0,0,0
15.395,15.395,,Entrepreneurship w/out Borders,0,false,15,0,0,0,0,0,0,0
15.396,15.396,,Seminar in Entrepreneurship,0,false,15,0,0,0,0,0,0,0
15.397,15.397,,Seminar in Entrepreneurship,0,false,15,0,0,0,0,0,0,0
15.398,15.398,,The CEO Perspective,0,false,15,0,0,0,0,0,0,0
15.399,15.399,,Entrepreneurship Lab,0,false,15,0,0,0,0,0,0,0
15.3991,15.3991,,Entrepreneurship Lab,0,true,15,0,0,0,0,0,0,0
15.401,15.401,,Managerial Finance I,31.833333,false,15,0,21,21,2,0.733333,0.818182,0
15.402,15.402,,Corporate Finance,9.166667,false,15,1,11,12,1,1,1,10
15.403,15.403,,Intro to Practice of Finance,0,false,15,0,0,0,0,0,0,0
15.414,15.414,,Financial Management,28,false,15,1,27,28,2,0.935484,0.965517,53
15.415,15.415,,Finance Theory,28.166667,false,15,0,26,26,2,0.90625,0.948276,0
15.417,15.417,,Laboratory in Investments,4,true,15,0,2,2,2,0.666667,0.75,0
15.418,15.418,,Laboratory: Corporate Finance,2,true,15,1,2,3,1,1,1,2
15.425,15.425,,Corporate Finance,0,false,15,1,0,1,0,0,0,0
15.431,15.431,,Entrepreneurial Fin & Venture,0,false,15,3,0,3,0,0,0,0
15.4311,15.4311,,Entrepreneurial Fin & Venture,0,true,15,1,0,1,0,0,0,0
15.4331,15.4331,,Financial Markets,2.333333,false,15,3,3,6,1,1,1,8
15.434,15.434,,Advanced Corporate Finance,0.333333,false,15,3,1,4,1,1,1,0.5
15.4341,15.4341,,Advanced Corporate Finance,0,true,15,1,0,1,0,0,0,0
15.436,15.436,,Corp Finan Theory and Practice,0,false,15,1,0,1,0,0,0,0
15.437,15.437,,Options and Futures Markets,1,false,15,3,1,4,1,1,1,2.5
15.4371,15.4371,,Options and Futures Markets,0,true,15,1,0,1,0,0,0,0
15.438,15.438,,Fixed Income Sec & Derivatives,0,false,15,3,0,3,0,0,0,0
15.439,15.439,,Investment Management,0,false,15,3,0,3,0,0,0,0
15.444,15.444,,International Corporate Fin,0,false,15,3,0,3,0,0,0,0
15.445,15.445,,"Mergers, Acquis and Priv Equit",0,false,15,5,0,5,0,0,0,0
15.4451,15.4451,,"Mergers, Acquis and Priv Equit",0,true,15,4,0,4,0,0,0,0
15.447,15.447,,International Capital Mkts,0,false,15,3,0,3,0,0,0,0
15.448,15.448,,Seminar in Finance,0,false,15,0,0,0,0,0,0,0
15.449,15.449,,Seminar in Finance,0,false,15,0,0,0,0,0,0,0
15.450,15.450,,Analytics of Finance,0,false,15,3,0,3,0,0,0,0
15.451,15.451,,Prosem: Captl Mkts/Invest Mgt,0,false,15,3,0,3,0,0,0,0
15.452,15.452,,Prosem: Corp Fin/Invest Bankng,0,false,15,3,0,3,0,0,0,0
15.453,15.453,,Finance Research Practicum,0,false,15,3,0,3,0,0,0,0
15.454,15.454,,Fundamntls of Fin Mathematics,0,false,15,0,0,0,0,0,0,0
15.455,15.455,,Advanced Financial Mathematics,0,false,15,0,0,0,0,0,0,0
15.456,15.456,,Financial Engineering,0,false,15,0,0,0,0,0,0,0
15.466,15.466,,Functional & Strategic Finance,0,false,15,2,0,2,0,0,0,0
15.467,15.467,,Asset Management,0,false,15,1,0,1,0,0,0,0
15.474,15.474,,Current Topics in Finance,0,false,15,0,0,0,0,0,0,0
15.482,15.482,,Healthcare Finance,0,false,15,4,0,4,0,0,0,0
15.483,15.483,,Consumer Finance,0,false,15,3,0,3,0,0,0,0
15.487,15.487,,Algorith Trad and Quant Invest,0,false,15,3,0,3,0,0,0,0
15.4871,15.4871,,Algorith Trad and Quant Invest,0,true,15,3,0,3,0,0,0,0
15.491,15.491,,Advanced Corp Risk Mgmt,0,false,15,3,0,3,0,0,0,0
15.493,15.493,,Prac of Finance: Invest Mgmt,0,false,15,3,0,3,0,0,0,0
15.496,15.496,,POF: Data Tech for Quan Fin,0,false,15,3,0,3,0,0,0,0
15.497,15.497,,FinTech Ventures,0,false,15,0,0,0,0,0,0,0
15.498,15.498,,Project Finance,0,false,15,3,0,3,0,0,0,0
15.499,15.499,,Social Impact Investing,0,false,15,3,0,3,0,0,0,0
15.501,15.501,,Corporate Financial Accounting,3,true,15,0,4,4,1,1,1,0
15.511,15.511,,Financial & Mgmt Accounting,31.5,false,15,1,4,5,3,0.516129,0.552083,27
15.514,15.514,,Financial & Managerial Acct,0,false,15,0,0,0,0,0,0,0
15.515,15.515,,Financial Accounting,4,false,15,1,5,6,1,1,1,2.5
15.516,15.516,,Corp Financial Accounting,3,false,15,1,4,5,1,1,1,1.5
15.518,15.518,,Taxes and Business Strategy,0,false,15,4,0,4,0,0,0,0
15.5181,15.5181,,Taxes and Business Strategy,0,true,15,1,0,1,0,0,0,0
15.521,15.521,,Cost Analysis and Accounting,0,false,15,3,0,3,0,0,0,0
15.522,15.522,,Security Design & Corp Finance,0,false,15,5,0,5,0,0,0,0
15.535,15.535,,Bus Analys Using Fin Statemnts,0,false,15,7,0,7,0,0,0,0
15.539,15.539,,Doctoral Seminar in Accounting,0,false,15,1,0,1,0,0,0,0
15.561,15.561,,Info Technology Essentials,0,false,15,0,0,0,0,0,0,0
15.564,15.564,,Info Tech Essentials II,0,false,15,0,0,0,0,0,0,0
15.565,15.565,,Digital Evolution: Web 3.0,0,false,15,1,0,1,0,0,0,0
15.567,15.567,,Econ of Information,0.5,false,15,1,1,2,1,1,1,0.5
15.569,15.569,,Leading Sustainable Systems,0,false,15,1,0,1,0,0,0,0
15.570,15.570,,Digital Marketing,0,false,15,0,0,0,0,0,0,0
15.571,15.571,,Enterprise Transfm: Digtl Econ,0,false,15,0,0,0,0,0,0,0
15.572,15.572,,"Anlytics, Mach Learn, Dig Econ",0,false,15,1,0,1,0,0,0,0
15.575,15.575,,Econ of Information and IT,0,false,15,1,0,1,0,0,0,0
15.576,15.576,,Res Sem in IT & Org:Socl Persp,0,false,15,1,0,1,0,0,0,0
15.579,15.579,,Sem in Information Technology,0,false,15,0,0,0,0,0,0,0
15.580,15.580,,Sem in Information Technology,0,false,15,0,0,0,0,0,0,0
15.599,15.599,,Workshop in Digitization,0,false,15,1,0,1,0,0,0,0
15.615,15.615,,Essential Law for Business,0,false,15,0,0,0,0,0,0,0
15.616,15.616,,Basic Bus Law: Emerging Issues,0,false,15,0,0,0,0,0,0,0
15.617,15.617,,"Deals, Finance, and the Law",0,false,15,0,0,0,0,0,0,0
15.6171,15.6171,,"Deals, Finance, and the Law",0,true,15,0,0,0,0,0,0,0
15.618,15.618,,"Entre, Innov, Startups and Law",0,false,15,0,0,0,0,0,0,0
15.6181,15.6181,,"Entre, Innov, Startups and Law",0,true,15,0,0,0,0,0,0,0
15.620,15.620,,Patent Law Fundamentals,0,false,15,0,0,0,0,0,0,0
15.647,15.647,,Seminar in Law,0,false,15,0,0,0,0,0,0,0
15.648,15.648,,Seminar in Law,0,false,15,0,0,0,0,0,0,0
15.649,15.649,,Seminar in Law,0,false,15,0,0,0,0,0,0,0
IDS.435,IDS.435,,"Law, Technology, & Pub Policy",0,false,IDS,0,0,0,0,0,0,0
15.660,15.660,,Strategic Human Resource Mgmt,0,false,15,1,0,1,0,0,0,0
15.661,15.661,,Bldg Success Careers and Orgs,0,false,15,0,0,0,0,0,0,0
15.665,15.665,,Power and Negotiation,0,false,15,1,0,1,0,0,0,0
15.667,15.667,,Negotiation & Conflict Mgmt,0,false,15,1,0,1,0,0,0,0
15.668,15.668,,People and Organizations,0,true,15,0,0,0,0,0,0,0
15.669,15.669,,Strategies for People Analytic,0,false,15,2,0,2,0,0,0,0
15.671,15.671,,U-Lab,0,false,15,0,0,0,0,0,0,0
15.6721,15.6721,,Negotiation Analysis,0,false,15,1,0,1,0,0,0,0
15.676,15.676,,"Work, Employ, Ind Rels Theory",0,false,15,1,0,1,0,0,0,0
15.680,15.680,,Machine Learning,0,false,15,0,0,0,0,0,0,0
15.681,15.681,,From Analytics to Action,0,false,15,0,0,0,0,0,0,0
15.691,15.691,,Research Sem: Indust Relations,0,false,15,1,0,1,0,0,0,0
15.698,15.698,,Spec Sem:Indust Rel & Hum Res,0,false,15,0,0,0,0,0,0,0
15.700,15.700,,Exec Mod: Ldrship & Integ Mgmt,0,false,15,1,0,1,0,0,0,0
15.701,15.701,,Innov-Driven Entrep Advantage,0,false,15,2,0,2,0,0,0,0
15.702,15.702,,Leading in a Global Context,1,false,15,1,1,2,1,1,1,0
15.703,15.703,,Leading with Impact,0,false,15,1,0,1,0,0,0,0
15.705,15.705,,Organizations Lab,0,false,15,1,0,1,0,0,0,0
15.707,15.707,,Global Strategy,0,false,15,1,0,1,0,0,0,0
15.708,15.708,,Global Organizations Lab,0,false,15,1,0,1,0,0,0,0
15.709,15.709,,Key Decisions for Corp Boards,0,false,15,0,0,0,0,0,0,0
15.711,15.711,,Executing Strategy for Results,0,false,15,0,0,0,0,0,0,0
15.712,15.712,,Negotiation and Influence,0,false,15,1,0,1,0,0,0,0
15.713,15.713,,Princip of Fundamntl Analysis,0,false,15,0,0,0,0,0,0,0
15.714,15.714,,Competitive Strategy,1,false,15,1,1,2,1,1,1,0
15.715,15.715,,Entrepreneurial Strategy,0,false,15,0,0,0,0,0,0,0
15.716,15.716,,Leading Organizations,0,false,15,0,0,0,0,0,0,0
15.717,15.717,,Organizational Processes,0,false,15,1,0,1,0,0,0,0
15.719,15.719,,Entrepreneurial Finance,0,false,15,0,0,0,0,0,0,0
15.720,15.720,,Financial Accounting,0,false,15,1,0,1,0,0,0,0
15.722,15.722,,Applied Econ for Managers,0,false,15,1,0,1,0,0,0,0
15.723,15.723,,Adv Applied Macro&Intrntl Inst,0,false,15,2,0,2,0,0,0,0
15.724,15.724,,Financial Management,1,false,15,1,1,2,1,1,1,1
15.725,15.725,,Mrkting Strategy for Gen Mgrs,0,false,15,0,0,0,0,0,0,0
15.726,15.726,,Pricing,0,false,15,0,0,0,0,0,0,0
15.727,15.727,,The Analytics Edge,0,false,15,2,0,2,0,0,0,0
15.728,15.728,,"Deals, Finance, and the Law",0,false,15,0,0,0,0,0,0,0
15.730,15.730,,"Data, Models, and Decisions",1.5,false,15,1,2,3,1,1,1,0
15.731,15.731,,Risk Management,0,false,15,3,0,3,0,0,0,0
15.732,15.732,,Marketing Management,0,false,15,1,0,1,0,0,0,0
15.734,15.734,,Intro Operations Management,0.5,false,15,1,1,2,1,1,1,0
15.735,15.735,,Product Design,0,false,15,0,0,0,0,0,0,0
15.736,15.736,,Intro to System Dynamics,1,false,15,1,1,2,1,1,1,0
15.737,15.737,,Advanced System Dynamics,0,false,15,2,0,2,0,0,0,0
15.738,15.738,,Topics in Corporate Finance,0,false,15,1,0,1,0,0,0,0
15.739,15.739,,Discovering Leadship Signature,0,false,15,0,0,0,0,0,0,0
15.740,15.740,,Strategic Communication,0,false,15,0,0,0,0,0,0,0
15.761,15.761,,Intro Operations Management,10,false,15,3,10,13,2,0.916667,0.954545,54.5
15.7611,15.7611,,Intro to Operations Mgmt,0,true,15,3,0,3,0,0,0,0
15.767,15.767,,Intro to Healthcare Delivery,0,false,15,3,0,3,0,0,0,0
15.768,15.768,,"Mgmt Svcs:Concepts, Des, Deliv",0,false,15,3,0,3,0,0,0,0
15.769,15.769,,Operations Strategy,0,false,15,3,0,3,0,0,0,0
15.772,15.772,,D-Lab: Supply Chains,0,true,15,0,0,0,0,0,0,0
15.773,15.773,,Lion and Goal Teams for LGO,0,false,15,1,0,1,0,0,0,0
15.774,15.774,,Analytics of Operations Mgmt,0,false,15,2,0,2,0,0,0,0
15.775,15.775,,Analytics Proseminar,0,false,15,0,0,0,0,0,0,0
15.777,15.777,,Intro to Healthcare Delivery,0,false,15,2,0,2,0,0,0,0
15.778,15.778,,Intro Operations Mgmt,6,false,15,0,5,5,2,0.857143,0.916667,0
15.781,15.781,,Tech Design and Entrpreneurshp,0,false,15,1,0,1,0,0,0,0
15.780,15.780,,Stochastic Models Bus Analytcs,0,true,15,3,0,3,0,0,0,0
15.784,15.784,,Operations Laboratory,0,false,15,1,0,1,0,0,0,0
15.785,15.785,,Digital Product Management,0,false,15,0,0,0,0,0,0,0
15.794,15.794,,Research Proj in Manufacturing,0,false,15,1,0,1,0,0,0,0
15.795,15.795,,Behav Decis Theories and Appl,0,false,15,1,0,1,0,0,0,0
15.799,15.799,,Workshop in Operations Mgt,0,false,15,0,0,0,0,0,0,0
15.809,15.809,,Intro to Marketing Management,0,false,15,0,0,0,0,0,0,0
15.810,15.810,,Marketing Management,6,false,15,0,6,6,1,1,1,0
15.812,15.812,,Marketing Management,0,true,15,0,0,0,0,0,0,0
15.818,15.818,,Pricing,0,false,15,0,0,0,0,0,0,0
15.821,15.821,,Listening to the Customer,0,false,15,0,0,0,0,0,0,0
15.822,15.822,,Strategic Market Measurement,0,false,15,0,0,0,0,0,0,0
15.828,15.828,,Design and Mktg New Products,0,false,15,0,0,0,0,0,0,0
15.830,15.830,,Enterprise Management Lab,0,false,15,3,0,3,0,0,0,0
15.833,15.833,,Business-to-Business Marketing,0,false,15,0,0,0,0,0,0,0
15.834,15.834,,Marketing Strategy,0,false,15,0,0,0,0,0,0,0
15.835,15.835,,Entrepreneurial Marketing,0,false,15,0,0,0,0,0,0,0
15.838,15.838,,Research Seminar in Marketing,0,false,15,0,0,0,0,0,0,0
15.839,15.839,,Workshop in Marketing,0,false,15,1,0,1,0,0,0,0
15.840,15.840,,Seminar in Marketing,0,false,15,0,0,0,0,0,0,0
15.841,15.841,,Seminar in Marketing,0,false,15,0,0,0,0,0,0,0
15.842,15.842,,Seminar in Marketing,0,false,15,1,0,1,0,0,0,0
15.843,15.843,,Seminar in Marketing,0,false,15,1,0,1,0,0,0,0
15.846,15.846,,Branding,0,false,15,1,0,1,0,0,0,0
15.847,15.847,,Consumer Behavior,0,false,15,1,0,1,0,0,0,0
15.871,15.871,,Intro to System Dynamics,3,false,15,1,1,2,2,0.571429,0.625,2
15.872,15.872,,System Dynamics II,2,false,15,1,3,4,1,1,1,4
15.8741,15.8741,,System Dynamics for Bus Policy,0,true,15,0,0,0,0,0,0,0
15.875,15.875,,Applications: System Dynamics,0,false,15,1,0,1,0,0,0,0
15.878,15.878,,Capstone Sem in Sustainability,0,false,15,1,0,1,0,0,0,0
15.879,15.879,,Rsrch Sem in System Dynamics,0,false,15,2,0,2,0,0,0,0
15.900,15.900,,Competitive Strategy,4.5,false,15,0,5,5,1,1,1,0
15.9001,15.9001,,Competitive Strategy,0,true,15,0,0,0,0,0,0,0
15.902,15.902,,Adv Strategic Management,1.5,false,15,1,2,3,1,1,1,1.5
15.903,15.903,,Managing the Modern Org.,0,false,15,2,0,2,0,0,0,0
15.904,15.904,,Advanced Strategic Management,0,false,15,2,0,2,0,0,0,0
15.905,15.905,,Technology Strategy,1,false,15,0,1,1,1,1,1,0
15.910,15.910,,Innovation Strategy,2.333333,false,15,0,3,3,1,1,1,0
15.911,15.911,,Entrepreneurial Strategy,3.333333,false,15,0,2,2,2,0.666667,0.75,0
15.912,15.912,,Strat Mgmt of Innov & Entrshp,0,false,15,3,0,3,0,0,0,0
15.913,15.913,,Strategies for Sustainable Bus,2,false,15,0,2,2,1,1,1,0
15.914,15.914,,Comptitive Dynamics & Strategy,0,false,15,5,0,5,0,0,0,0
15.915,15.915,,Lab for Sustainable Business,0,false,15,1,0,1,0,0,0,0
15.928,15.928,,The Sociology of Strategy,0,false,15,1,0,1,0,0,0,0
15.929,15.929,,Identity and Action,0,false,15,1,0,1,0,0,0,0
15.933,15.933,,Strat Opportunities in Energy,0,false,15,2,0,2,0,0,0,0
15.949,15.949,,Seminar in Strategy,0,false,15,0,0,0,0,0,0,0
15.950,15.950,,Independent Stdy in Management,0,true,15,0,0,0,0,0,0,0
15.951,15.951,,Independent Stdy in Management,0,true,15,0,0,0,0,0,0,0
15.952,15.952,,Curricular Practical Training,0,true,15,0,0,0,0,0,0,0
15.960,15.960,,Independent Stdy in Management,0,false,15,1,0,1,0,0,0,0
15.961,15.961,,Independent Stdy in Management,0,false,15,1,0,1,0,0,0,0
15.962,15.962,,Pre-Thesis Research,0,false,15,1,0,1,0,0,0,0
15.998,15.998,,Ind Group Study: Action Learn,0,false,15,0,0,0,0,0,0,0
15.999,15.999,,Internship,0,false,15,0,0,0,0,0,0,0
15.S01,15.S01,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S02,15.S02,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S03,15.S03,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S04,15.S04,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S05,15.S05,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S06,15.S06,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S07,15.S07,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S08,15.S08,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S09,15.S09,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S10,15.S10,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S11,15.S11,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S12,15.S12,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S13,15.S13,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S14,15.S14,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S15,15.S15,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S16,15.S16,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S17,15.S17,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S18,15.S18,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S19,15.S19,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S20,15.S20,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S21,15.S21,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S22,15.S22,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S23,15.S23,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S24,15.S24,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S25,15.S25,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S26,15.S26,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S30,15.S30,,Sp Distance Learning Sem: Mgmt,0,false,15,0,0,0,0,0,0,0
15.S31,15.S31,,Sp Distance Learning Sem: Mgmt,0,false,15,0,0,0,0,0,0,0
15.S32,15.S32,,Sp Distance Learning Sem: Mgmt,0,false,15,0,0,0,0,0,0,0
15.S33,15.S33,,Sp Distance Learning Sem: Mgmt,0,false,15,0,0,0,0,0,0,0
15.S35,15.S35,,Sp Distance Learning Sem: Mgmt,0,false,15,0,0,0,0,0,0,0
15.S36,15.S36,,Sp Distance Learning Sem: Mgmt,0,false,15,0,0,0,0,0,0,0
15.S37,15.S37,,Sp Distance Learning Sem: Mgmt,0,false,15,0,0,0,0,0,0,0
15.S38,15.S38,,Sp Distance Learning Sem: Mgmt,0,false,15,0,0,0,0,0,0,0
15.S40,15.S40,,Special Seminar in Management,0,true,15,0,0,0,0,0,0,0
15.S41,15.S41,,Special Seminar in Management,0,true,15,0,0,0,0,0,0,0
15.S42,15.S42,,Special Seminar in Management,0,true,15,0,0,0,0,0,0,0
15.S43,15.S43,,Special Seminar in Management,0,true,15,0,0,0,0,0,0,0
15.S44,15.S44,,Special Seminar in Management,0,true,15,0,0,0,0,0,0,0
15.S45,15.S45,,Special Seminar in Management,0,true,15,0,0,0,0,0,0,0
15.S46,15.S46,,Special Seminar in Management,0,true,15,0,0,0,0,0,0,0
15.S47,15.S47,,Special Seminar in Management,0,true,15,0,0,0,0,0,0,0
15.S50,15.S50,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S51,15.S51,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S52,15.S52,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S53,15.S53,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S54,15.S54,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S55,15.S55,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S56,15.S56,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S57,15.S57,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S58,15.S58,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S59,15.S59,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S60,15.S60,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S61,15.S61,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S62,15.S62,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S63,15.S63,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S64,15.S64,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S65,15.S65,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S66,15.S66,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S67,15.S67,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S68,15.S68,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S69,15.S69,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S70,15.S70,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S71,15.S71,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S72,15.S72,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S73,15.S73,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S74,15.S74,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.S75,15.S75,,Special Seminar in Management,0,false,15,1,0,1,0,0,0,0
15.THG,15.THG,,Thesis,0,false,15,1,0,1,0,0,0,0
15.UR,15.UR,,Undergraduate Research,0,true,15,0,0,0,0,0,0,0
15.URG,15.URG,,Undergraduate Research,0,true,15,0,0,0,0,0,0,0
SDM.THG,SDM.THG,,Thesis,0,false,SDM,1,0,1,0,0,0,0
16.00,16.00,,Intro to Aerospace Design,0,true,16,0,0,0,0,0,0,0
16.001,16.001,,Unified Engin Mtrls & Struct,4,true,16,3,3,6,3,0.6,0.722222,10.609799
16.002,16.002,,Unified Engin: Signals & Syst,15.75,true,16,4,8,12,3,0.526316,0.65,36.622527
16.003,16.003,,Unified Engin: Fluid Dynamics,16.25,true,16,4,7,11,3,0.482143,0.574074,43.430861
16.004,16.004,,Unified Engin: Thermo,14.25,true,16,5,7,12,3,0.490196,0.586667,64.757051
16.06,16.06,,Principles: Automatic Control,8.5,true,16,3,4,7,2,0.611111,0.681818,57.748077
16.07,16.07,,Dynamics,2,true,16,4,1,5,2,0.666667,0.75,13.362637
16.09,16.09,,Statistics and Probability,7,true,16,1,7,8,2,0.769231,0.85,11.078571
16.100,16.100,,Aerodynamics,3,true,16,2,2,4,1,1,1,18
16.101,16.101,,Topics in Fluids & Propulsion,0,true,16,1,0,1,0,0,0,0
16.110,16.110,,Flight Vehicle Aerodynamics,1,false,16,2,1,3,1,1,1,0
16.120,16.120,,Compressible Flow & Acoustics,0,false,16,2,0,2,0,0,0,0
16.121,16.121,,Analytical Subsonic Aerodyn,0,false,16,3,0,3,0,0,0,0
16.122,16.122,,Analytical High Speed Aerodyn,0,false,16,3,0,3,0,0,0,0
16.13,16.13,,Aerodynamics of Viscous Fluids,0,false,16,3,0,3,0,0,0,0
16.20,16.20,,Structural Mechanics,1,true,16,1,1,2,1,1,1,1.666667
16.201,16.201,,Topics: Materials & Structures,0,true,16,1,0,1,0,0,0,0
16.202,16.202,,Mfg with Adv Composite Matls,0,true,16,0,0,0,0,0,0,0
16.30,16.30,,Feedback Control Systems,3.5,true,16,2,5,7,1,1,1,43.333333
16.301,16.301,,"Topics: Ctrl, Dynmcs & Automtn",0,true,16,1,0,1,0,0,0,0
16.32,16.32,,Optimal Control & Estimation,0,false,16,2,0,2,0,0,0,0
16.322,16.322,,Stochastic Estimation &Control,0,false,16,3,0,3,0,0,0,0
16.343,16.343,,Space& Aircraft Sensors& Instr,0,false,16,1,0,1,0,0,0,0
16.346,16.346,,Astrodynamics,0,false,16,1,0,1,0,0,0,0
16.35,16.35,,Real-Time Systems & Software,0,true,16,2,0,2,0,0,0,0
16.355,16.355,,Engineering of Software,0,false,16,1,0,1,0,0,0,0
16.36,16.36,,Communication Sys & Networks,1,true,16,4,1,5,1,1,1,7.833333
16.393,16.393,,Stat Comm & Localization,0,false,16,5,0,5,0,0,0,0
16.395,16.395,,Principles of Wide Bandwith,0,false,16,3,0,3,0,0,0,0
16.400,16.400,,Human Sys Engineering,2,true,16,3,2,5,1,1,1,8.392857
16.401,16.401,,Topics: Communiction & Softwre,0,true,16,1,0,1,0,0,0,0
16.410,16.410,,Princ of Autonomy & Dec Making,1.5,true,16,2,2,4,1,1,1,7
16.420,16.420,,Planning Under Uncertainty,0,false,16,1,0,1,0,0,0,0
16.422,16.422,,Human Supervisory Control,0,false,16,1,0,1,0,0,0,0
16.423,16.423,,Aerospc Biomed & Life Supp Eng,0,false,16,3,0,3,0,0,0,0
HST.514,HST.514,,Sensory-Neural Systems,0,false,HST,1,0,1,0,0,0,0
16.440,16.440,,"Seminar: Air, Sea, and Space",0,false,16,2,0,2,0,0,0,0
16.459,16.459,,Bioengineering Journal Seminar,0,false,16,0,0,0,0,0,0,0
16.470,16.470,,Statistical Methods,0,false,16,3,0,3,0,0,0,0
16.475,16.475,,Human-Computer Interface,0,false,16,0,0,0,0,0,0,0
16.50,16.50,,Aerospace Propulsion,3,true,16,3,3,6,1,1,1,45
16.511,16.511,,Aircraft Engines &Gas Turbines,0,false,16,2,0,2,0,0,0,0
16.512,16.512,,Rocket Propulsion,0,false,16,2,0,2,0,0,0,0
16.522,16.522,,Space Propulsion,0,false,16,2,0,2,0,0,0,0
16.540,16.540,,Internal Flows: Turbomachines,0,false,16,2,0,2,0,0,0,0
16.55,16.55,,Ionized Gases,0,false,16,2,0,2,0,0,0,0
